,training_time,test_time,n_train,n_test,score,feat_vect_length,error,error_msg,color_space,orient,pix_per_cell,cell_per_block,hog_channel,spatial_size,hist_bins,spatial_feat,hist_feat,hog_feat
197,27.15991473197937,10.514293432235718,10656,7104,0.97080518018,1590,False,,LUV,6,17,3,2,"(16, 16)",256,True,True,True
198,27.89998698234558,8.96276068687439,10656,7104,0.963907657658,1356,False,,LUV,6,17,4,0,"(14, 14)",256,True,True,True
199,28.623267650604248,9.85161018371582,10656,7104,0.965822072072,1443,False,,LUV,6,17,4,0,"(15, 15)",256,True,True,True
200,29.677642107009888,10.494196653366089,10656,7104,0.964864864865,1536,False,,LUV,6,17,4,0,"(16, 16)",256,True,True,True
201,28.093785285949707,8.810895681381226,10656,7104,0.963907657658,1356,False,,LUV,6,17,4,1,"(14, 14)",256,True,True,True
202,28.220850229263306,9.872876405715942,10656,7104,0.965822072072,1443,False,,LUV,6,17,4,1,"(15, 15)",256,True,True,True
203,30.404786109924316,10.473833322525024,10656,7104,0.964864864865,1536,False,,LUV,6,17,4,1,"(16, 16)",256,True,True,True
204,27.708175659179688,8.774513959884644,10656,7104,0.963907657658,1356,False,,LUV,6,17,4,2,"(14, 14)",256,True,True,True
205,28.706344842910767,9.853879451751709,10656,7104,0.965822072072,1443,False,,LUV,6,17,4,2,"(15, 15)",256,True,True,True
206,29.778886079788208,10.503831624984741,10656,7104,0.964864864865,1536,False,,LUV,6,17,4,2,"(16, 16)",256,True,True,True
207,,,,,,,True,negative dimensions are not allowed,LUV,6,17,5,0,"(14, 14)",256,True,True,True
208,,,,,,,True,negative dimensions are not allowed,LUV,6,17,5,0,"(15, 15)",256,True,True,True
